time(ms),fx,fy,fz,tx,ty,tz
0.2167224884033203,0.08014535163428119,-0.047588157944943664,0.06491257919524651,-0.5226124824928142,-0.2976013195437979,0.39107077589584877
20.08533477783203,0.018825161319119092,-0.04748687868697045,-0.015462774366818848,-0.7891621036484222,-0.11321995899595359,7.0154510837632795
30.115604400634766,0.14309372912279036,-0.04842520076431208,-0.07810143022391493,-0.47675592942686723,0.30379925685019427,7.880587406189392
40.10725021362305,0.2029253628933938,-0.07054719498476104,0.5222404957679672,-3.490962769531981,-0.1073420666458609,11.255103808783653
50.12059211730957,-0.24469989759477828,-0.15619933701138178,0.04354937123894671,-1.377662816456585,5.726494628467793,9.996133667239897
60.045480728149414,0.47415914425908523,0.18166352798663182,0.19278476272929945,2.027637765972194,-1.1412649604992648,7.9585071308885835
70.10054588317871,-0.3425105434158052,-0.07754357362887125,-0.13437576879156768,2.816259339453963,5.9911828434716,6.105936428985347
80.16252517700195,0.27817495742119136,0.15170275055158744,0.5078613266122454,7.8252069668876425,1.4824320773113782,-0.9940693917279004
90.12055397033691,0.09468502942109844,-0.09532591968839113,0.109246082305516,1.1716786636531271,-1.5453608992586427,-4.536272615883683
100.10671615600586,-0.35598318270824103,0.02764020529898625,-0.2409635480420009,4.236287877602692,-0.25637411802389515,-9.403408704285656
110.07833480834961,-0.11147804642399511,-0.1959611766406819,0.4423417502948116,-2.0629715745227393,-3.754485055341949,-14.8964986532539
120.08428573608398,0.006199025288546912,-0.14574276557127855,-0.004862426710766535,-1.452711262468292,-2.5453709924211454,-3.1244408445937832
130.0826072692871,-0.00042375966857398996,0.05701853086433112,-0.0462762265486854,4.307782876991988,-0.13532746867242407,1.2485336321193456
140.08045196533203,-0.04155654434665594,-0.005103761785954721,-0.09955656641918505,-1.446497496272156,-0.8707659703890815,-1.2185896246160737
150.06709098815918,0.0321123965727962,-0.002223672944157478,0.11211079870985523,2.8720674714172336,-2.455069768229648,-3.4223821679388573
160.07328033447266,-0.18041514037547315,0.16386845441177897,-0.02028548034992527,0.4788212947153137,-0.16690254900285156,-4.719346728360734
170.0451374053955,-0.229873176976898,0.014715949653557261,-0.07925121788946597,1.7060579325966683,-2.053521048922481,-11.837542782142938
180.09376525878906,0.07813309738255075,-0.08388475566568307,0.30140935086310744,-0.882728102784428,-3.4787950085101373,-9.741287323140158
190.4275417327881,-0.17321551541060878,0.1809140364665465,0.00973849384142914,2.160987261209795,-1.7414117781518261,-8.556543319443561
200.09350776672363,-0.16822089261575096,-0.07603543965836942,-0.059830752129894964,0.2164157131596346,-1.3389393651250285,-11.18407388424719
210.0825309753418,0.45073904039263246,0.17131964711154288,0.30268469729635294,-0.11404399917806596,-7.38784121550932,-7.364726103053033
220.07322311401367,0.24699778467771535,0.3266269700674722,-0.11874572029545127,3.8281456456857543,-0.6209690077260693,-4.741399248042807
230.4246425628662,0.4837296480289394,-0.04875657574163414,0.26211856373570014,0.2872608464288941,-6.153003812393553,-4.7136073098767985
240.0813102722168,0.2321556947487625,-0.4437681261583446,0.5280765508274223,-0.7661520565029369,-1.086573407734863,-7.485458381837866
250.12993812561035,0.46528854128266167,0.04146302477747087,-0.42314194794956383,1.839693982949195,-5.475843687355209,-7.026567772741444
260.17236709594727,0.23784989319296004,0.07265815235282028,0.2177193158649454,2.084552528975702,-2.4421812565495347,-4.643739681674236
280.4524898529053,0.048592012188557084,-0.16646557410280766,0.526703042142538,-1.8757357114719564,1.00368805746624,1.3500255780974286
290.0819778442383,0.0720264943018818,-0.2674507267400676,-0.21160364313996757,-2.2045686685208654,-3.5143127141816355,9.395928514360465
300.10461807250977,-0.406791055003614,0.2610159782382888,0.5182644337340712,-0.9954232573327473,-2.831284494885327,17.403904258412588
310.0781440734863,-0.14651628023747468,0.2242972559485869,-0.13829906681753598,-1.9333136652504623,-1.4603138566382172,4.253530109304828
320.082426071167,0.15739141841985183,-0.15545584502505333,0.2123155742647668,2.3294153612767166,-0.6408471794478733,-1.0566985214884064
330.4264545440674,-0.10598546232732549,0.15623403989032925,0.11708681325827201,-3.4239454169591768,-1.1274066565454608,2.2302883602239616
340.08193016052246,-0.014473704800191271,0.012091417814545652,-0.14469658319450573,0.3737455730491732,-1.5769581050191879,0.867408716961757
350.0969409942627,0.13983728912200094,-0.22913480913638887,0.2122800303881224,-2.3573010691227503,-1.7018226056667944,5.119752966365242
360.10050773620605,-0.131593082489735,0.16702483131855111,0.004026953336914466,-2.9892182567754175,-1.514395729841681,9.939724906601686
370.4695701599121,-0.09731992522801189,-0.2825470605899001,0.29514463083624326,-4.107272599994425,-1.8656151670707857,9.78188046241868
380.0821304321289,-0.5154196386580792,-0.0635539614844546,0.02374459141653871,-7.862999264943787,2.272046121867188,10.890785063332721
390.45190811157227,-0.3282572394135561,0.12350191555362736,-0.4450956613445873,-4.162854434796717,-0.35299146001972515,8.162854408293414
400.0835418701172,0.7010641965051516,0.4318648135796214,0.00030290923742867413,-0.342700258740156,-1.7232539344365523,8.26989166485947
410.1290702819824,0.4884808035537044,0.11212004030536588,0.3032272971302016,-5.338778511099312,1.1494671985327032,10.177547415784131
420.08495330810547,0.018613589433802973,0.42049965511457943,0.3540417348351053,0.5411610149709386,4.324274579214057,6.969326465026198
430.42731285095215,0.2566150935647518,-0.028859595684718065,-0.28166903085674794,-1.721943119159915,4.112778277393529,4.42893799003529
440.08660316467285,-0.4971246404113264,0.26962714124114695,0.12443111483810672,2.5027402220198645,10.977394188831678,10.475885802592074
