time(ms),fx,fy,fz,tx,ty,tz
0.12493133544921875,0.0224157806650157,-0.009656710723376455,-0.004814217846499015,-0.1232176395737235,-0.12945052049074982,0.0167438983604512
10.239839553833008,0.03835469416292071,-0.01707822151929103,0.004539852508600961,-0.1341760865502729,-0.208199425149801,0.4756081614063423
20.10655403137207,-0.060239442620403476,-0.25973914677193494,0.13691861130409125,-2.847070174851174,1.2216415333516724,6.457705656734929
25.07781982421875,0.15222954338039488,0.05116940126075359,-0.15579341024564705,-1.8759997597377358,-0.490094859464633,9.027856158582463
30.08556365966797,0.07104992402444645,-0.3269112147835209,-0.05518782894443462,-6.862662426980875,-0.817278713821261,12.466331348939221
40.08817672729492,-0.29773657635928463,0.1990555135537756,0.07022151628180329,-1.2875755527089185,0.05233612455650773,15.491841720198583
50.08339881896973,-0.17516524507890927,0.3612114746810636,-0.07338418034979734,-2.726614637457212,-1.45966469082853,15.541282267799573
60.08505821228027,-0.2237123279815787,0.27310060554354826,0.10312274993608589,0.6635854936720432,4.169866239026837,13.548022274200394
65.07325172424316,-0.06761143459652996,0.3415955347950683,0.26176106155483175,0.7494637952986785,0.4556527304462906,13.601291959349144
70.08600234985352,-0.114436166721256,0.1990200071937568,0.3915582731854229,-3.9765364910315615,-2.063375441000438,12.187209553166612
75.0727653503418,0.28368168528582105,0.6663996251591419,0.07251629573756256,2.336520828889756,-2.3055995070293016,7.0745684228616526
80.07574081420898,0.2201368934900108,-0.20123895304305214,-0.001277203506226935,-0.8647880180713573,-2.5969748956110195,7.706798311591106
85.08825302124023,-0.04472090604197145,0.696221287819004,-0.05396021303847662,1.6331824495564577,-3.016671769964823,5.718446452458568
90.07573127746582,-0.2514058631642664,0.5091898747473871,-0.18885378630056582,3.101876751327471,-1.643150964083984,-1.7239645712377585
95.09134292602539,-0.024797858182833463,0.055770443386179584,-0.09231017698014983,0.404426635311048,-1.0147244983816268,-3.551444866562249
100.08096694946289,0.03349365556731205,0.31478776089685157,-0.29217382054027513,5.344652801853318,-1.7530929547886598,-5.694463655478717
106.37736320495605,-0.13875942708105027,-0.05900986021797175,-0.09174781213722855,1.7106241342821857,-1.652510339915262,-9.575301427236813
115.4482364654541,-0.031295028097321195,-0.1391235884630141,0.1322192005855839,-1.4782247221524916,-3.4654804423944996,-13.723162545712002
125.0925064086914,0.04585217612626065,-0.10110109464318481,-0.09250621698234794,5.304366360991439,-3.515111386871876,-9.993333732669313
130.06973266601562,0.1100392681892201,-0.22092774396375325,0.12157054089454293,2.5788867609130337,-2.466759014067433,-4.735070371459288
135.07914543151855,-0.013244291222576081,-0.02837234850598326,0.012960184067488808,0.6735082785589965,-1.1807940970037174,-3.1630468407488364
140.0747299194336,0.007660704297041587,-0.03717463058027714,-0.031044698411076023,-1.578025862582232,-2.0580496995918685,-2.2095421850872747
145.06936073303223,0.08908165247540746,-0.12153255531083014,-0.06739062424208858,-1.1244101786246137,-2.670002205309817,-0.26714840213672575
150.07781982421875,0.0854629675669603,-0.03781291031568509,-0.0942023874081915,2.1401598000503474,-1.724128328183379,1.8616899994662939
155.0731658935547,-0.00693645521340877,0.08064722091795631,-0.03585842228866751,4.765756432811561,-0.7949822360265731,1.2282908238049837
160.06898880004883,-0.03236440825443533,0.041354914367200395,0.10293802119659341,2.7438835559858967,-0.6276604856251936,-0.40619172690503547
165.07697105407715,-0.06655266226538589,0.05138117636112654,0.06911806164922525,0.10355757388291179,-0.934004845364621,-1.8435833221759625
170.0890064239502,-0.062103030989277296,0.09301504560012543,-0.03769770613673609,0.5253165589578672,-1.8150370059493461,-3.6167449549863044
175.0771999359131,-0.058871139367361366,0.026275881934673756,-0.04071711922154346,2.0231369088698203,-2.3801100490381684,-5.28660873838838
180.08041381835938,-0.03967102750995004,0.09437749938591444,0.05081401876924788,3.394606849638117,-2.259722394852367,-6.872936723894095
185.08505821228027,-0.056908666551800345,0.13954546604752244,-0.03101527287083695,4.051597330035354,-2.326885752753976,-10.035629326408515
190.07229804992676,-0.3808690111260134,0.15798392161890407,-0.033074873104439344,3.655816573111654,-1.3791757369232713,-14.803909927832064
195.084810256958,0.07852165707688438,-0.17762143043840012,-0.020401244151877145,1.5739716627957674,-4.481714559779737,-16.17156524686044
200.07038116455078,-0.2650863476905132,0.12947373390301867,-0.09599515376654308,5.153629910540951,-2.58476431873988,-18.81246170990308
205.08122444152832,-0.22394487478715247,-0.3417536267301797,-0.2220745177936911,2.136306329844317,-2.5198548315398828,-17.209264282901145
210.06512641906738,-0.0015931654030794803,-0.4267930972449472,0.10632957107275141,3.292000634860044,-1.1586621452454804,-16.22533140827789
215.09075164794922,-0.4903827151559239,-0.06924730329902797,-0.0003214487033888448,4.406285091789114,1.3699626978176602,-16.483989022632308
220.07131576538086,-0.002363328584029661,-0.15316534871741647,0.2478615424611023,1.7350673290421756,-1.1452648455906012,-17.771692316325993
230.4363250732422,-0.021719447077429812,-0.18722484879470114,0.4433726915423169,6.13053498321953,4.183459350457775,-14.373792751236236
240.09323120117188,-0.7709619443055319,-0.7577568266931552,0.25224384389928195,0.19783155239245684,8.465908785042123,-14.436009685828099
