time(ms),fx,fy,fz,tx,ty,tz
0.19288063049316406,-0.007052541033066154,-0.004127969978506372,-1.003972430364094,-5.057555149620656,1.1548599383823397,0.07250109837769196
45.82524299621582,-0.008099742611508918,-0.0039839499044890545,-0.9303970340249106,-5.309316045121253,1.1412880113394888,0.06659994884593361
95.13020515441895,-0.013334184184591867,-0.008582068859481295,-0.9874004425626229,-4.951019781096591,1.096237252869929,0.06721898567864591
145.11799812316895,-0.005985305576398604,-0.001954181641239484,-0.9683820049660797,-5.183527878891486,1.1460799818268357,0.06091116842779156
195.11985778808594,-0.0102254565190844,-0.00768535584663623,-0.9434622927823583,-5.204584954306916,1.112846397762958,0.05199468887067669
245.1159954071045,-0.009357315543239384,-0.005060270637392749,-0.9968352799604911,-5.085584549270231,1.0426564923648516,0.056083629052716424
295.1161861419678,-0.0092675851532691,-0.006195686308842778,-0.9647657992813267,-5.249529822099903,1.1660683930274294,0.06508660631720413
345.11613845825195,-0.013048094901103468,-0.005946322675714327,-0.9530462994111474,-4.967769816551759,1.213988404286675,0.062030605142998324
395.11609077453613,-0.005772873935072492,-0.00538321375304622,-0.9506563746657475,-5.10325069383383,1.1200957791529076,0.06047811401515356
445.1162815093994,-0.007056245799872702,-0.0034984910182549347,-0.9482135202139894,-5.230521404568858,1.1016470627843453,0.06188786063426123
495.1176643371582,-0.010141600607451253,-0.0070651653776778395,-0.9933044996328877,-5.025024245706911,1.1956420270207673,0.06684871533943333
545.1173782348633,-0.011381565736097762,-0.00520805175315545,-0.9896803904456142,-5.145940596690283,1.2035027199448816,0.0678803819083725
595.116376876831,-0.004824203521756497,-0.003424189340681551,-0.9363835088694829,-5.23249717390191,1.1022899977077487,0.06220000834081511
645.1189517974854,-0.012145757520760523,-0.009181171858304516,-0.9743646562411964,-4.976659302896548,1.1528437448848916,0.07136273765110963
695.5089569091797,-0.008145350323048112,-0.007165891265419123,-0.9908778805009832,-5.157351169030964,1.2142095429115927,0.06786392461514915
745.856761932373,-0.010131099078587794,-0.004083021934305725,-0.9446638315069381,-5.1818987069067095,1.16581147917334,0.06490786147954095
795.5074310302734,-0.006730698405105433,-0.005897385363627472,-0.9518891366022235,-5.001234021567749,1.0875388418271803,0.0644056983156297
